,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
28/03/2014,1.3773,1.3705,1.374,1.3752
31/03/2014,1.3809,1.3725,1.3755,1.3769
01/04/2014,1.3815,1.3769,1.3769,1.3793
02/04/2014,1.382,1.3753,1.3793,1.3767
03/04/2014,1.3805,1.3698,1.3767,1.372
04/04/2014,1.3731,1.3673,1.372,1.3705
07/04/2014,1.3749,1.3694,1.3697,1.3742
08/04/2014,1.3812,1.3737,1.3742,1.3797
09/04/2014,1.3862,1.378,1.3797,1.3855
10/04/2014,1.3899,1.3836,1.3855,1.3886
11/04/2014,1.3906,1.3864,1.3886,1.3885
14/04/2014,1.3863,1.3808,1.3843,1.3821
15/04/2014,1.3833,1.3791,1.3821,1.3815
16/04/2014,1.3851,1.3804,1.3815,1.3816
17/04/2014,1.3865,1.3811,1.3816,1.3814
18/04/2014,1.3822,1.3809,1.3814,1.3813
21/04/2014,1.3831,1.3787,1.3816,1.3793
22/04/2014,1.3825,1.3785,1.3793,1.3805
23/04/2014,1.3855,1.38,1.3805,1.3817
24/04/2014,1.3843,1.3792,1.3817,1.3831
25/04/2014,1.3848,1.3827,1.3831,1.3834
28/04/2014,1.3879,1.3815,1.3837,1.3851
29/04/2014,1.3879,1.3806,1.3851,1.3812
30/04/2014,1.3877,1.3775,1.3812,1.3867
01/05/2014,1.3889,1.3863,1.3867,1.387
02/05/2014,1.3881,1.3812,1.387,1.3869
05/05/2014,1.3887,1.3865,1.3871,1.3875
06/05/2014,1.3951,1.3872,1.3875,1.3928
07/05/2014,1.3939,1.391,1.3928,1.391
08/05/2014,1.3993,1.3833,1.391,1.384
09/05/2014,1.3845,1.3745,1.384,1.3758
12/05/2014,1.3775,1.3749,1.3755,1.3757
13/05/2014,1.3772,1.3689,1.3757,1.3704
14/05/2014,1.3731,1.3698,1.3704,1.3715
15/05/2014,1.3732,1.3648,1.3715,1.371
16/05/2014,1.3727,1.3685,1.371,1.3694
19/05/2014,1.3734,1.3689,1.3703,1.3709
20/05/2014,1.3714,1.3678,1.3709,1.3702
21/05/2014,1.3723,1.3635,1.3702,1.3687
22/05/2014,1.3688,1.3645,1.3687,1.3656
23/05/2014,1.366,1.3616,1.3656,1.3629
26/05/2014,1.3655,1.3615,1.3628,1.3646
27/05/2014,1.3669,1.3613,1.3646,1.3635
28/05/2014,1.3638,1.3589,1.3635,1.3591
29/05/2014,1.3626,1.3586,1.3591,1.3602
30/05/2014,1.365,1.3599,1.3602,1.3635
02/06/2014,1.3644,1.3588,1.3635,1.3597
03/06/2014,1.3648,1.3588,1.3597,1.3628
04/06/2014,1.3639,1.3597,1.3628,1.3599
05/06/2014,1.367,1.3503,1.3599,1.366
06/06/2014,1.3677,1.3621,1.366,1.3643
09/06/2014,1.3669,1.3583,1.3644,1.3594
10/06/2014,1.3602,1.3534,1.3594,1.3547
11/06/2014,1.3557,1.3522,1.3547,1.3532
12/06/2014,1.3572,1.3512,1.3531,1.3552
13/06/2014,1.3579,1.3521,1.3552,1.354
16/06/2014,1.3579,1.3513,1.3537,1.3574
17/06/2014,1.3587,1.3536,1.3574,1.3547
18/06/2014,1.3599,1.3542,1.3547,1.3595
19/06/2014,1.3644,1.3584,1.3595,1.3608
20/06/2014,1.3634,1.3565,1.3608,1.36
23/06/2014,1.3614,1.3574,1.3592,1.3605
24/06/2014,1.3628,1.3584,1.3605,1.3606
25/06/2014,1.3651,1.3601,1.3606,1.3629
26/06/2014,1.3641,1.3576,1.3629,1.3612
27/06/2014,1.3651,1.361,1.3612,1.3649
30/06/2014,1.3698,1.364,1.3647,1.3692
01/07/2014,1.37,1.3676,1.3692,1.3679
02/07/2014,1.3683,1.3643,1.3679,1.366
03/07/2014,1.3664,1.3596,1.366,1.361
04/07/2014,1.3611,1.3586,1.361,1.3595
07/07/2014,1.3609,1.3576,1.3598,1.3605
08/07/2014,1.3617,1.3588,1.3605,1.3612
09/07/2014,1.3649,1.3602,1.3612,1.3642
10/07/2014,1.3651,1.3589,1.3642,1.3609
11/07/2014,1.3625,1.3592,1.3609,1.3608
14/07/2014,1.364,1.3597,1.3603,1.3619
15/07/2014,1.3628,1.3562,1.3619,1.3568
16/07/2014,1.3573,1.3521,1.3568,1.3525
17/07/2014,1.354,1.3517,1.3525,1.3526
18/07/2014,1.3536,1.3491,1.3526,1.3524
21/07/2014,1.3549,1.3513,1.3528,1.3524
22/07/2014,1.353,1.3459,1.3524,1.3466
23/07/2014,1.3474,1.3455,1.3466,1.3464
24/07/2014,1.3485,1.3438,1.3464,1.3464
25/07/2014,1.3476,1.3422,1.3464,1.343
28/07/2014,1.3444,1.3427,1.3433,1.344
29/07/2014,1.3444,1.3404,1.344,1.3409
30/07/2014,1.3415,1.3367,1.3409,1.3397
31/07/2014,1.3401,1.3372,1.3397,1.339
01/08/2014,1.3445,1.3379,1.339,1.3427
04/08/2014,1.3433,1.341,1.3427,1.3422
05/08/2014,1.3425,1.3358,1.3422,1.3376
06/08/2014,1.3387,1.3333,1.3376,1.3383
07/08/2014,1.3394,1.3337,1.3383,1.3364
08/08/2014,1.3433,1.3344,1.3364,1.341
11/08/2014,1.3415,1.3381,1.3401,1.3385
12/08/2014,1.3386,1.3336,1.3385,1.3369
13/08/2014,1.3415,1.3342,1.3369,1.3364
14/08/2014,1.3408,1.3349,1.3364,1.3365
15/08/2014,1.3412,1.3359,1.3365,1.3401
18/08/2014,1.3399,1.3353,1.3391,1.3364
19/08/2014,1.3365,1.3313,1.3364,1.332
20/08/2014,1.3324,1.3256,1.332,1.3259
21/08/2014,1.3288,1.3242,1.3259,1.3281
22/08/2014,1.3297,1.3221,1.3281,1.3242
25/08/2014,1.322,1.3184,1.3211,1.3192
26/08/2014,1.3215,1.3165,1.3192,1.3167
27/08/2014,1.321,1.3153,1.3167,1.3193
28/08/2014,1.3221,1.316,1.3193,1.3182
29/08/2014,1.3196,1.3132,1.3182,1.3132
01/09/2014,1.3145,1.3119,1.3138,1.3128
02/09/2014,1.3137,1.311,1.3128,1.3133
03/09/2014,1.316,1.3122,1.3133,1.315
04/09/2014,1.3154,1.292,1.315,1.2944
05/09/2014,1.2988,1.2922,1.2944,1.2951
08/09/2014,1.2961,1.2882,1.2943,1.2895
09/09/2014,1.2957,1.286,1.2895,1.2937
10/09/2014,1.2963,1.2884,1.2937,1.2917
11/09/2014,1.2952,1.2897,1.2917,1.2925
12/09/2014,1.2979,1.2909,1.2925,1.2963
15/09/2014,1.298,1.2909,1.2971,1.294
16/09/2014,1.2995,1.2923,1.294,1.296
17/09/2014,1.2981,1.2852,1.296,1.2865
18/09/2014,1.293,1.2835,1.2865,1.2923
19/09/2014,1.2929,1.2829,1.2923,1.2829
22/09/2014,1.2868,1.2816,1.2827,1.2849
23/09/2014,1.2901,1.2843,1.2849,1.2847
24/09/2014,1.2864,1.2774,1.2847,1.278
25/09/2014,1.2783,1.2697,1.278,1.2751
26/09/2014,1.2761,1.2677,1.2751,1.2684
29/09/2014,1.2715,1.2664,1.2691,1.2685
30/09/2014,1.2702,1.2571,1.2685,1.2631
01/10/2014,1.264,1.2584,1.2631,1.2623
02/10/2014,1.2699,1.2614,1.2623,1.2669
03/10/2014,1.2675,1.2501,1.2669,1.2516
06/10/2014,1.2675,1.2504,1.2507,1.2655
07/10/2014,1.2682,1.2584,1.2655,1.2669
08/10/2014,1.2749,1.2623,1.2669,1.2734
09/10/2014,1.2791,1.2664,1.2734,1.2691
10/10/2014,1.2716,1.2606,1.2691,1.2628
13/10/2014,1.2761,1.262,1.2632,1.2752
14/10/2014,1.2768,1.264,1.2752,1.2658
15/10/2014,1.2886,1.2625,1.2658,1.2838
16/10/2014,1.2845,1.2706,1.2838,1.2809
17/10/2014,1.2837,1.2744,1.2809,1.2761
20/10/2014,1.2817,1.2731,1.276,1.28
21/10/2014,1.284,1.2715,1.28,1.2716
22/10/2014,1.274,1.2637,1.2716,1.2649
23/10/2014,1.2677,1.2614,1.2649,1.2646
24/10/2014,1.2696,1.2635,1.2646,1.2671
27/10/2014,1.2723,1.2666,1.2679,1.2698
28/10/2014,1.2765,1.2685,1.2698,1.2734
29/10/2014,1.2771,1.2631,1.2734,1.2632
30/10/2014,1.2639,1.2548,1.2632,1.2613
31/10/2014,1.2618,1.2486,1.2613,1.2525
03/11/2014,1.2518,1.244,1.2517,1.2482
04/11/2014,1.2577,1.2481,1.2482,1.2546
05/11/2014,1.2567,1.2457,1.2546,1.2486
06/11/2014,1.2533,1.2365,1.2486,1.2375
07/11/2014,1.247,1.2358,1.2375,1.2455
10/11/2014,1.2509,1.2419,1.2457,1.2421
11/11/2014,1.2499,1.2395,1.2421,1.2475
12/11/2014,1.2498,1.2419,1.2475,1.2438
13/11/2014,1.2492,1.2427,1.2438,1.2477
14/11/2014,1.2546,1.2399,1.2477,1.2525
17/11/2014,1.2578,1.2445,1.253,1.245
18/11/2014,1.2545,1.2444,1.245,1.2536
19/11/2014,1.26,1.2513,1.2536,1.2554
20/11/2014,1.2575,1.2504,1.2554,1.2539
21/11/2014,1.2568,1.2375,1.2539,1.2391
24/11/2014,1.2445,1.236,1.2376,1.2442
25/11/2014,1.2487,1.2402,1.2443,1.2474
26/11/2014,1.2532,1.2444,1.2474,1.2506
27/11/2014,1.2524,1.2465,1.2506,1.2467
28/11/2014,1.249,1.2427,1.2467,1.2452
01/12/2014,1.2507,1.2419,1.2453,1.247
02/12/2014,1.2476,1.2377,1.247,1.2383
03/12/2014,1.2391,1.2301,1.2383,1.2311
04/12/2014,1.2456,1.228,1.2311,1.2379
05/12/2014,1.2393,1.2271,1.2379,1.2283
08/12/2014,1.2344,1.2247,1.2284,1.2317
09/12/2014,1.2448,1.2292,1.2317,1.2374
10/12/2014,1.2448,1.2362,1.2374,1.2448
11/12/2014,1.2495,1.237,1.2448,1.2411
12/12/2014,1.2485,1.2384,1.2411,1.2462
15/12/2014,1.2484,1.2415,1.2463,1.2437
16/12/2014,1.257,1.2434,1.2437,1.2511
17/12/2014,1.2516,1.2321,1.2511,1.2342
18/12/2014,1.2353,1.2266,1.2342,1.2286
19/12/2014,1.2302,1.222,1.2286,1.2229
22/12/2014,1.2273,1.2217,1.2225,1.223
23/12/2014,1.2246,1.2165,1.223,1.2172
24/12/2014,1.222,1.217,1.2172,1.2196
25/12/2014,1.2252,1.2188,1.2196,1.2225
26/12/2014,1.2227,1.2169,1.2225,1.2183
29/12/2014,1.2221,1.2143,1.2188,1.2152
30/12/2014,1.2188,1.2124,1.2152,1.2156
31/12/2014,1.217,1.2097,1.2156,1.2098
01/01/2015,1.2109,1.2098,1.2098,1.2104
02/01/2015,1.2108,1.2001,1.2104,1.2002
05/01/2015,1.2007,1.1864,1.2002,1.1933
06/01/2015,1.1969,1.1884,1.1933,1.189
07/01/2015,1.1897,1.1802,1.189,1.1839
08/01/2015,1.1848,1.1754,1.1839,1.1793
09/01/2015,1.1846,1.1763,1.1793,1.1842
12/01/2015,1.1871,1.1786,1.1836,1.1834
13/01/2015,1.186,1.1753,1.1834,1.1773
14/01/2015,1.1846,1.1727,1.1773,1.1789
15/01/2015,1.1793,1.1568,1.1789,1.1633
16/01/2015,1.1649,1.146,1.1633,1.1567
19/01/2015,1.1639,1.1546,1.1563,1.1606
20/01/2015,1.1615,1.1541,1.1606,1.155
21/01/2015,1.1679,1.1542,1.155,1.161
22/01/2015,1.165,1.1316,1.161,1.1366
23/01/2015,1.1374,1.1115,1.1366,1.1204
26/01/2015,1.1296,1.1098,1.1189,1.1238
27/01/2015,1.1423,1.1224,1.1239,1.1381
28/01/2015,1.1383,1.1276,1.1381,1.1287
29/01/2015,1.1368,1.1262,1.1287,1.132
30/01/2015,1.1364,1.1279,1.132,1.1291
02/02/2015,1.1362,1.1279,1.1285,1.1341
03/02/2015,1.1534,1.1313,1.1341,1.1481
04/02/2015,1.1485,1.1316,1.1481,1.1345
05/02/2015,1.1499,1.1304,1.1345,1.1477
06/02/2015,1.1486,1.1312,1.1477,1.1316
09/02/2015,1.1359,1.127,1.1316,1.1325
10/02/2015,1.1345,1.1273,1.1325,1.1321
11/02/2015,1.1348,1.128,1.1321,1.1336
12/02/2015,1.1423,1.1303,1.1336,1.1403
13/02/2015,1.1443,1.138,1.1403,1.1394
16/02/2015,1.1429,1.132,1.1401,1.1355
17/02/2015,1.1449,1.1322,1.1355,1.1411
18/02/2015,1.1416,1.1334,1.1411,1.1397
19/02/2015,1.145,1.1356,1.1397,1.1368
20/02/2015,1.143,1.1279,1.1368,1.1381
23/02/2015,1.1412,1.1295,1.1384,1.1335
24/02/2015,1.1358,1.1289,1.1335,1.134
25/02/2015,1.1389,1.1336,1.134,1.1361
26/02/2015,1.138,1.1184,1.1361,1.1198
27/02/2015,1.1245,1.1176,1.1198,1.1196
02/03/2015,1.1241,1.116,1.1191,1.1184
03/03/2015,1.1218,1.1155,1.1184,1.1176
04/03/2015,1.1186,1.1062,1.1176,1.1078
05/03/2015,1.1114,1.0988,1.1078,1.103
06/03/2015,1.1033,1.084,1.103,1.0844
09/03/2015,1.0907,1.0823,1.0832,1.0852
10/03/2015,1.0856,1.0693,1.0852,1.0698
11/03/2015,1.0717,1.0511,1.0698,1.0547
12/03/2015,1.0684,1.0495,1.0547,1.0635
13/03/2015,1.0635,1.0463,1.0635,1.0496
16/03/2015,1.062,1.0458,1.0489,1.0568
17/03/2015,1.0651,1.0552,1.0568,1.0597
18/03/2015,1.1043,1.058,1.0597,1.0864
19/03/2015,1.0919,1.0613,1.0864,1.066
20/03/2015,1.0882,1.065,1.066,1.0821
23/03/2015,1.0971,1.0768,1.0837,1.0946
24/03/2015,1.1029,1.0891,1.0946,1.0924
25/03/2015,1.1014,1.0901,1.0924,1.097
26/03/2015,1.1052,1.0857,1.097,1.0884
27/03/2015,1.0949,1.0801,1.0884,1.0889
30/03/2015,1.0905,1.081,1.0891,1.0833
31/03/2015,1.0845,1.0713,1.0833,1.0731
01/04/2015,1.08,1.0719,1.0731,1.0763
02/04/2015,1.0905,1.075,1.0763,1.088
03/04/2015,1.1027,1.0864,1.088,1.0969
06/04/2015,1.1036,1.091,1.0967,1.0922
07/04/2015,1.0955,1.0804,1.0922,1.0814
08/04/2015,1.0888,1.0764,1.0814,1.0781
09/04/2015,1.0789,1.0638,1.0781,1.0659
10/04/2015,1.0684,1.0568,1.0659,1.0604
13/04/2015,1.0619,1.0521,1.0598,1.0567
14/04/2015,1.0707,1.0532,1.0567,1.0655
15/04/2015,1.0702,1.0571,1.0655,1.0684
16/04/2015,1.0818,1.0625,1.0684,1.0761
17/04/2015,1.0849,1.0734,1.0761,1.0806
20/04/2015,1.0825,1.0712,1.0822,1.0738
21/04/2015,1.0781,1.066,1.0738,1.0736
22/04/2015,1.0801,1.0709,1.0736,1.0725
23/04/2015,1.0846,1.0666,1.0725,1.0824
24/04/2015,1.09,1.0785,1.0824,1.0873
27/04/2015,1.0927,1.082,1.0866,1.0891
28/04/2015,1.0991,1.086,1.0891,1.0981
29/04/2015,1.1188,1.096,1.0981,1.1128
30/04/2015,1.1266,1.1072,1.1128,1.1224
01/05/2015,1.129,1.1175,1.1224,1.1199
04/05/2015,1.1224,1.1123,1.12,1.1146
05/05/2015,1.1223,1.1066,1.1146,1.1185
06/05/2015,1.137,1.1175,1.1185,1.1347
07/05/2015,1.1392,1.1237,1.1347,1.1267
08/05/2015,1.1289,1.1179,1.1267,1.1199
11/05/2015,1.1207,1.1131,1.1197,1.1155
12/05/2015,1.1279,1.1135,1.1155,1.1213
13/05/2015,1.1383,1.1203,1.1213,1.1354
14/05/2015,1.1445,1.1341,1.1354,1.141
15/05/2015,1.1467,1.1324,1.141,1.1451
18/05/2015,1.1453,1.1299,1.1446,1.1315
19/05/2015,1.1326,1.1119,1.1315,1.115
20/05/2015,1.1153,1.1062,1.115,1.1094
21/05/2015,1.1181,1.108,1.1094,1.1112
22/05/2015,1.1208,1.1002,1.1112,1.1013
25/05/2015,1.101,1.0959,1.1005,1.0978
26/05/2015,1.0982,1.0863,1.0978,1.0873
27/05/2015,1.0929,1.0819,1.0873,1.0904
28/05/2015,1.0959,1.0868,1.0904,1.0949
29/05/2015,1.1006,1.0926,1.0949,1.0986
01/06/2015,1.0991,1.0887,1.0985,1.0927
02/06/2015,1.1192,1.0916,1.0927,1.1151
03/06/2015,1.1285,1.108,1.1151,1.1275
04/06/2015,1.138,1.1223,1.1275,1.1238
05/06/2015,1.128,1.105,1.1238,1.1114
08/06/2015,1.1307,1.1082,1.1112,1.1291
09/06/2015,1.1346,1.1214,1.1291,1.1283
10/06/2015,1.1386,1.126,1.1283,1.1324
11/06/2015,1.1331,1.1182,1.1324,1.1258
12/06/2015,1.1297,1.1151,1.1258,1.1266
15/06/2015,1.1294,1.1189,1.1227,1.1283
16/06/2015,1.133,1.1205,1.1283,1.1248
17/06/2015,1.1358,1.1207,1.1248,1.1337
18/06/2015,1.1436,1.1331,1.1337,1.1359
19/06/2015,1.1398,1.1292,1.1359,1.1352
22/06/2015,1.141,1.1312,1.1363,1.1341
23/06/2015,1.1347,1.1135,1.1341,1.1167
24/06/2015,1.1235,1.1155,1.1167,1.1205
25/06/2015,1.1228,1.1154,1.1205,1.1205
26/06/2015,1.122,1.113,1.1205,1.1167
29/06/2015,1.1278,1.0955,1.1034,1.1236
30/06/2015,1.1244,1.1112,1.1236,1.1147
01/07/2015,1.1171,1.1043,1.1147,1.1053
02/07/2015,1.1121,1.1032,1.1053,1.1084
03/07/2015,1.1118,1.1065,1.1084,1.1114
06/07/2015,1.1096,1.097,1.1003,1.1056
07/07/2015,1.1059,1.0916,1.1056,1.1011
08/07/2015,1.1093,1.0974,1.1011,1.1077
09/07/2015,1.1125,1.0992,1.1076,1.1036
10/07/2015,1.1216,1.1031,1.1036,1.1162
13/07/2015,1.1197,1.0996,1.1099,1.1002
14/07/2015,1.1083,1.0966,1.1002,1.1009
15/07/2015,1.1036,1.093,1.1009,1.095
16/07/2015,1.0963,1.0856,1.0949,1.0875
17/07/2015,1.0907,1.0829,1.0875,1.083
20/07/2015,1.087,1.0809,1.0835,1.0825
21/07/2015,1.0969,1.0812,1.0825,1.0935
22/07/2015,1.0967,1.087,1.0935,1.0929
23/07/2015,1.1018,1.0922,1.0929,1.0984
24/07/2015,1.0996,1.0925,1.0985,1.0984
27/07/2015,1.1129,1.0969,1.097,1.1088
28/07/2015,1.11,1.1022,1.1088,1.106
29/07/2015,1.1084,1.0967,1.106,1.0984
30/07/2015,1.0989,1.0893,1.0984,1.0932
31/07/2015,1.1114,1.0921,1.0932,1.0984
03/08/2015,1.0996,1.0941,1.0973,1.095
04/08/2015,1.0988,1.0879,1.095,1.0881
05/08/2015,1.0934,1.0848,1.0881,1.0906
06/08/2015,1.0944,1.0874,1.0906,1.0925
07/08/2015,1.0978,1.0856,1.0925,1.0967
10/08/2015,1.1042,1.0925,1.0972,1.1019
11/08/2015,1.1088,1.0961,1.1019,1.1042
12/08/2015,1.1214,1.1025,1.1042,1.1159
13/08/2015,1.1189,1.108,1.1159,1.115
14/08/2015,1.1189,1.1098,1.115,1.1109
17/08/2015,1.1125,1.1059,1.1108,1.1078
18/08/2015,1.1094,1.1017,1.1078,1.1024
19/08/2015,1.1134,1.1018,1.1024,1.112
20/08/2015,1.1245,1.1107,1.112,1.1242
21/08/2015,1.1389,1.123,1.1241,1.1386
24/08/2015,1.1714,1.1365,1.137,1.1619
25/08/2015,1.1623,1.1397,1.1619,1.1517
26/08/2015,1.1561,1.1292,1.1517,1.1314
27/08/2015,1.1364,1.1203,1.1314,1.1246
28/08/2015,1.131,1.1156,1.1246,1.1185
31/08/2015,1.1262,1.1161,1.1177,1.1211
01/09/2015,1.1332,1.1208,1.1211,1.1315
02/09/2015,1.1319,1.1217,1.1315,1.1227
03/09/2015,1.1244,1.1087,1.1227,1.1123
04/09/2015,1.1189,1.109,1.1123,1.1149
07/09/2015,1.1178,1.1122,1.116,1.117
08/09/2015,1.123,1.1153,1.117,1.1203
09/09/2015,1.1216,1.1132,1.1203,1.1207
10/09/2015,1.1295,1.1172,1.1207,1.128
11/09/2015,1.135,1.1254,1.128,1.1338
14/09/2015,1.1373,1.1284,1.1338,1.1317
15/09/2015,1.1329,1.1259,1.1317,1.1269
16/09/2015,1.1321,1.1214,1.1269,1.129
17/09/2015,1.1441,1.1285,1.129,1.1435
18/09/2015,1.146,1.127,1.1435,1.1298
21/09/2015,1.133,1.1181,1.1301,1.119
22/09/2015,1.1208,1.1114,1.119,1.112
23/09/2015,1.1214,1.1105,1.112,1.1186
24/09/2015,1.1296,1.1165,1.1186,1.123
25/09/2015,1.1231,1.1116,1.123,1.1195
28/09/2015,1.1248,1.1147,1.1196,1.1244
29/09/2015,1.1281,1.1194,1.1244,1.1249
30/09/2015,1.1261,1.1157,1.1249,1.1177
01/10/2015,1.1209,1.1135,1.1177,1.1195
02/10/2015,1.1319,1.1151,1.1195,1.1216
05/10/2015,1.1289,1.1174,1.122,1.1188
06/10/2015,1.128,1.1172,1.1188,1.1272
07/10/2015,1.1284,1.1212,1.1272,1.1237
08/10/2015,1.1327,1.1235,1.1237,1.1276
09/10/2015,1.1387,1.1267,1.1276,1.1358
12/10/2015,1.1397,1.1353,1.136,1.1358
13/10/2015,1.1411,1.1345,1.1358,1.1379
14/10/2015,1.1489,1.1378,1.1379,1.1474
15/10/2015,1.1495,1.1363,1.1474,1.1386
16/10/2015,1.1396,1.1335,1.1386,1.1348
19/10/2015,1.1379,1.1306,1.1353,1.1327
20/10/2015,1.1387,1.1324,1.1327,1.1346
21/10/2015,1.1378,1.1334,1.1346,1.1339
22/10/2015,1.1351,1.11,1.1339,1.1109
23/10/2015,1.114,1.0997,1.1109,1.1018
26/10/2015,1.1068,1.0989,1.1009,1.1058
27/10/2015,1.1079,1.103,1.1058,1.1051
28/10/2015,1.1096,1.0897,1.1051,1.0923
29/10/2015,1.0986,1.0903,1.0923,1.0977
30/10/2015,1.1072,1.0966,1.0977,1.1006
02/11/2015,1.1053,1.1,1.1015,1.1016
03/11/2015,1.103,1.0936,1.1016,1.0964
04/11/2015,1.0968,1.0844,1.0964,1.0866
05/11/2015,1.0897,1.0834,1.0866,1.0884
06/11/2015,1.0894,1.0707,1.0884,1.0741
09/11/2015,1.079,1.072,1.0735,1.0752
10/11/2015,1.0764,1.0675,1.0752,1.0724
11/11/2015,1.0774,1.0706,1.0724,1.0743
12/11/2015,1.083,1.0691,1.0743,1.0814
13/11/2015,1.0817,1.0714,1.0814,1.0773
16/11/2015,1.0779,1.0675,1.0752,1.0686
17/11/2015,1.0691,1.0631,1.0686,1.0642
18/11/2015,1.0692,1.0617,1.0642,1.066
19/11/2015,1.0763,1.0656,1.066,1.0734
20/11/2015,1.0739,1.064,1.0734,1.0646
23/11/2015,1.0657,1.0593,1.0646,1.0636
24/11/2015,1.0673,1.062,1.0636,1.0643
25/11/2015,1.0689,1.0566,1.0643,1.0624
26/11/2015,1.0627,1.06,1.0624,1.061
27/11/2015,1.0638,1.0569,1.061,1.0593
30/11/2015,1.0597,1.0558,1.0592,1.0565
01/12/2015,1.0637,1.0563,1.0565,1.0633
02/12/2015,1.0636,1.0551,1.0633,1.0615
03/12/2015,1.0981,1.0524,1.0615,1.094
04/12/2015,1.0956,1.0836,1.094,1.0881
07/12/2015,1.0887,1.0796,1.0872,1.0837
08/12/2015,1.0903,1.083,1.0837,1.0892
09/12/2015,1.1043,1.0879,1.0892,1.1025
10/12/2015,1.1025,1.0925,1.1025,1.0941
11/12/2015,1.1031,1.0927,1.0941,1.0986
14/12/2015,1.1049,1.0946,1.0985,1.0992
15/12/2015,1.106,1.0905,1.0992,1.0931
16/12/2015,1.1011,1.0888,1.0931,1.0912
17/12/2015,1.0914,1.0803,1.0912,1.0826
18/12/2015,1.0875,1.0805,1.0826,1.0868
21/12/2015,1.0939,1.0848,1.0858,1.0915
22/12/2015,1.0984,1.0902,1.0915,1.0957
23/12/2015,1.0957,1.087,1.0957,1.0912
24/12/2015,1.0967,1.0904,1.0912,1.0963
25/12/2015,1.1004,1.0919,1.0964,1.096
28/12/2015,1.0993,1.0946,1.0952,1.0968
29/12/2015,1.0992,1.0899,1.0968,1.092
30/12/2015,1.0944,1.0902,1.092,1.0933
31/12/2015,1.0937,1.0853,1.0933,1.0862
01/01/2016,1.0867,1.0854,1.0862,1.0856
04/01/2016,1.0946,1.0781,1.0858,1.0831
05/01/2016,1.0839,1.0711,1.0831,1.0748
06/01/2016,1.0799,1.0716,1.0748,1.0781
07/01/2016,1.094,1.0771,1.0781,1.0932
08/01/2016,1.0934,1.0803,1.0932,1.0922
11/01/2016,1.097,1.0848,1.0909,1.0859
12/01/2016,1.09,1.082,1.0859,1.0858
13/01/2016,1.0888,1.0805,1.0858,1.0877
14/01/2016,1.0943,1.0835,1.0877,1.0865
15/01/2016,1.0985,1.0855,1.0865,1.0916
18/01/2016,1.0942,1.0869,1.0919,1.0892
19/01/2016,1.0939,1.086,1.0892,1.0908
20/01/2016,1.0976,1.0877,1.0908,1.089
21/01/2016,1.0921,1.0778,1.089,1.0874
22/01/2016,1.0877,1.0789,1.0874,1.0796
25/01/2016,1.0857,1.079,1.08,1.0849
26/01/2016,1.0874,1.0819,1.0849,1.087
27/01/2016,1.0917,1.0851,1.087,1.0893
28/01/2016,1.0968,1.087,1.0893,1.094
29/01/2016,1.0949,1.081,1.094,1.0831
01/02/2016,1.0913,1.0815,1.0834,1.0888
02/02/2016,1.094,1.0886,1.0888,1.0919
03/02/2016,1.1146,1.0904,1.0919,1.1105
04/02/2016,1.1239,1.107,1.1105,1.1209
05/02/2016,1.1246,1.1109,1.1209,1.1158
08/02/2016,1.1216,1.1087,1.1158,1.1193
09/02/2016,1.1338,1.1162,1.1193,1.1293
10/02/2016,1.1311,1.1161,1.1293,1.1292
11/02/2016,1.1376,1.1274,1.1292,1.1323
12/02/2016,1.1334,1.1214,1.1323,1.1256
15/02/2016,1.1261,1.1128,1.1261,1.1156
16/02/2016,1.1193,1.1124,1.1156,1.1144
17/02/2016,1.1179,1.1106,1.1144,1.1128
18/02/2016,1.115,1.1071,1.1128,1.1107
19/02/2016,1.1139,1.1067,1.1107,1.113
22/02/2016,1.1135,1.1003,1.1124,1.103
23/02/2016,1.1053,1.099,1.103,1.102
24/02/2016,1.1046,1.0957,1.102,1.1013
25/02/2016,1.105,1.0987,1.1013,1.1018
26/02/2016,1.1068,1.0912,1.1018,1.0934
29/02/2016,1.0963,1.0859,1.0932,1.0873
01/03/2016,1.0894,1.0834,1.0873,1.0868
02/03/2016,1.0881,1.0826,1.0868,1.0868
03/03/2016,1.0973,1.0854,1.0868,1.0957
04/03/2016,1.1043,1.0904,1.0957,1.1005
07/03/2016,1.1026,1.094,1.101,1.1014
08/03/2016,1.1058,1.0994,1.1014,1.1011
09/03/2016,1.1035,1.0946,1.1011,1.0999
10/03/2016,1.1218,1.0822,1.0999,1.1177
11/03/2016,1.121,1.108,1.1178,1.1156
14/03/2016,1.1176,1.1078,1.1151,1.1103
15/03/2016,1.1125,1.1072,1.1103,1.1109
16/03/2016,1.1242,1.1058,1.1109,1.1224
17/03/2016,1.1342,1.1206,1.1224,1.1318
18/03/2016,1.1337,1.1256,1.1318,1.127
21/03/2016,1.1288,1.1235,1.1273,1.1241
22/03/2016,1.126,1.1189,1.1241,1.1217
23/03/2016,1.1224,1.116,1.1217,1.1181
24/03/2016,1.1188,1.1144,1.1181,1.1174
25/03/2016,1.1181,1.1154,1.1175,1.1167
28/03/2016,1.122,1.1153,1.1164,1.1196
29/03/2016,1.1303,1.1169,1.1196,1.1291
30/03/2016,1.1365,1.1284,1.1291,1.1338
31/03/2016,1.1412,1.131,1.1338,1.138
